transaction_id, customer_name, product_id, quantity, total_cost, transaction_date 
7938  , Tanya Kirby         , 485   , 1  , 74.27   , 2025-05-04
7939  , Mitchell White      , 184   , 2  , 283.16  , 2025-04-18
7940  , Andrew Thornton     , 481   , 2  , 681.21  , 2025-05-02
7941  , Carmen Smith        , 336   , 9  , 73.18   , 2025-03-09
7942  , Ann Jensen          , 41    , 10 , 1936.05 , 2025-03-16
7943  , Christopher Mack MD , 456   , 9  , 3378.24 , 2025-03-24
7944  , Tanya Schneider     , 427   , 5  , 430.08  , 2025-03-19
7945  , Mackenzie Branch    , 519   , 7  , 2125.96 , 2025-03-20
7946  , Jason Long          , 601   , 4  , 401.49  , 2025-04-22
7947  , Mary Smith          , 336   , 2  , 16.26   , 2025-02-24
7948  , William Reed        , 740   , 6  , 1737.21 , 2025-02-17
7949  , Matthew Wood        , 681   , 1  , 209.83  , 2025-04-25
7950  , Michael Williams    , 700   , 10 , 872.76  , 2025-02-26
7951  , Elizabeth Turner    , 42    , 1  , 321.52  , 2025-02-19
7952  , Nathan Kelly        , 865   , 9  , 1827.95 , 2025-03-31
7953  , Keith Lam           , 910   , 6  , 1882.83 , 2025-02-15
7954  , Eric Roth           , 314   , 10 , 1022.33 , 2025-04-19
7955  , Preston Potts       , 731   , 3  , 1087.18 , 2025-03-22
7956  , Thomas Miller       , 690   , 4  , 666.5   , 2025-05-02
7957  , James Thompson      , 418   , 7  , 1152.78 , 2025-03-22
7958  , Jennifer Porter     , 939   , 8  , 3673.77 , 2025-04-16
7959  , Craig Carlson       , 216   , 6  , 2580.5  , 2025-02-18
7960  , Ronald Chavez       , 656   , 6  , 2006.86 , 2025-04-23
7961  , Eric Velez          , 556   , 8  , 2767.98 , 2025-03-30
7962  , Tammy Castaneda     , 443   , 7  , 2656.72 , 2025-05-14
7963  , Cynthia Hall        , 660   , 5  , 64.93   , 2025-03-23
7964  , Daniel Barnes       , 362   , 10 , 3848.03 , 2025-04-12
7965  , Jack Garcia         , 537   , 3  , 1094.28 , 2025-04-19
7966  , Katie Mcgee         , 519   , 10 , 3037.08 , 2025-02-25
7967  , Alexis King         , 977   , 7  , 2219.23 , 2025-02-16
7968  , Brenda Ochoa        , 929   , 1  , 100.7   , 2025-04-09
7969  , Todd Rodriguez      , 418   , 2  , 329.37  , 2025-04-19
7970  , Danny Hunter        , 307   , 2  , 641.35  , 2025-04-10
7971  , Cameron Shaw        , 793   , 3  , 1200.99 , 2025-03-15
7972  , Mr. Derrick Baldwin , 925   , 8  , 3992.68 , 2025-02-25
7973  , Christina Johnson   , 49    , 5  , 190.54  , 2025-02-25
7974  , Bethany Murphy      , 374   , 4  , 676.59  , 2025-04-18
7975  , Jeffrey Farley      , 267   , 4  , 411.41  , 2025-04-19
7976  , Cynthia Romero      , 646   , 10 , 2884.75 , 2025-04-18
7977  , Lisa Perez          , 779   , 9  , 2553.76 , 2025-03-07
7978  , Dustin Brown        , 111   , 4  , 1657.8  , 2025-02-26
7979  , Ashlee Calderon     , 353   , 2  , 106.58  , 2025-02-24
7980  , Natasha Kaiser      , 103   , 6  , 2937.78 , 2025-03-11
7981  , Jasmine Martin      , 38    , 6  , 1929.24 , 2025-04-02
7982  , Alicia Wilson       , 906   , 4  , 22.35   , 2025-04-25
7983  , Martin Lawson       , 836   , 3  , 620.49  , 2025-05-06
7984  , Kayla Taylor DDS    , 707   , 3  , 41.2    , 2025-04-21
7985  , Dustin Erickson     , 259   , 4  , 98.33   , 2025-04-05
7986  , George Johnson      , 115   , 4  , 1793.89 , 2025-04-26
7987  , Andrew Ware         , 508   , 10 , 2732.03 , 2025-04-24
7988  , Kellie Schmidt      , 177   , 1  , 484.08  , 2025-05-09
7989  , Susan Weber         , 163   , 6  , 1638.02 , 2025-02-15
7990  , Linda Reynolds      , 434   , 8  , 1472.99 , 2025-05-06
7991  , Janice Baker        , 31    , 4  , 44.31   , 2025-02-28
7992  , Timothy Erickson    , 880   , 8  , 3988.84 , 2025-03-22
7993  , Sharon Marshall     , 599   , 2  , 710.16  , 2025-03-01
7994  , Sarah Jones         , 560   , 6  , 2289.41 , 2025-02-14
7995  , Gregory Waller      , 285   , 6  , 1755.0  , 2025-04-20
7996  , Justin Perkins      , 714   , 10 , 3878.44 , 2025-03-03
7997  , Samantha Reynolds   , 886   , 6  , 597.33  , 2025-02-16
7998  , Lisa Zuniga         , 74    , 4  , 1722.26 , 2025-05-03
7999  , Adam Lucas          , 389   , 2  , 672.19  , 2025-05-03
8000  , Thomas Pierce       , 774   , 3  , 463.06  , 2025-04-29
8001  , Susan Dorsey        , 621   , 4  , 642.31  , 2025-03-23
8002  , Lisa Wade           , 517   , 5  , 2035.05 , 2025-05-06
8003  , William Wood        , 149   , 8  , 321.59  , 2025-02-24
8004  , Ronald Patel        , 23    , 5  , 2314.04 , 2025-04-15
8005  , Elizabeth Clark     , 576   , 8  , 3066.78 , 2025-04-14
8006  , Jonathan Velez      , 475   , 9  , 4385.22 , 2025-03-17
8007  , Randy Clay          , 576   , 1  , 383.35  , 2025-02-28
8008  , Karen Roth          , 657   , 7  , 2097.14 , 2025-03-05
8009  , Devin Herrera       , 965   , 2  , 237.69  , 2025-03-17
8010  , Derek Kline         , 921   , 10 , 4915.44 , 2025-04-11
8011  , Sylvia Robinson     , 371   , 4  , 635.16  , 2025-03-10
8012  , Ashley Flores       , 610   , 1  , 225.19  , 2025-03-03
8013  , Denise Smith        , 129   , 6  , 1770.71 , 2025-04-08
8014  , Teresa Brandt       , 623   , 8  , 219.16  , 2025-04-03
8015  , Katrina Miller      , 425   , 10 , 2124.13 , 2025-04-03
8016  , Scott Turner        , 245   , 1  , 67.28   , 2025-03-23
8017  , Jennifer Robinson   , 475   , 5  , 2436.23 , 2025-05-02
8018  , Phillip Patterson   , 567   , 1  , 75.41   , 2025-04-04
8019  , Christopher Dunn    , 635   , 1  , 176.07  , 2025-02-23
8020  , Lori Flynn          , 612   , 1  , 413.57  , 2025-03-24
8021  , David Smith         , 707   , 4  , 54.94   , 2025-04-21
8022  , Carmen Ortiz        , 499   , 5  , 306.45  , 2025-05-06
8023  , John Johnson        , 220   , 7  , 2625.11 , 2025-04-04
8024  , Robert Jackson      , 978   , 3  , 1482.11 , 2025-05-06
8025  , James Fischer       , 648   , 2  , 645.58  , 2025-03-05
8026  , Christopher Barron  , 501   , 9  , 2893.62 , 2025-04-06
8027  , Robert Franklin     , 581   , 6  , 2142.92 , 2025-04-12
8028  , Sandra Hoffman      , 433   , 7  , 724.99  , 2025-03-16
8029  , Justin Gutierrez    , 526   , 5  , 2495.57 , 2025-04-13
8030  , Samuel Norman       , 381   , 4  , 969.2   , 2025-05-05
8031  , Dan Clark           , 312   , 6  , 1961.65 , 2025-04-13
8032  , Michelle Murphy     , 594   , 9  , 605.28  , 2025-05-07
8033  , Kurt Davis          , 741   , 2  , 228.63  , 2025-02-20
8034  , Robert Martinez     , 890   , 4  , 115.79  , 2025-04-08
8035  , Monica Dillon       , 965   , 6  , 713.07  , 2025-04-29
8036  , Amber Collins       , 387   , 9  , 2006.09 , 2025-03-20
8037  , Breanna Freeman     , 773   , 4  , 360.46  , 2025-02-16
8038  , Zachary Dean        , 388   , 6  , 2415.88 , 2025-04-05
8039  , Roger Williams      , 917   , 3  , 1289.54 , 2025-03-28
8040  , Stephen Rhodes      , 569   , 5  , 1557.43 , 2025-04-07
8041  , Kelly Campbell      , 286   , 10 , 2484.46 , 2025-02-19
8042  , Michael Johnson     , 579   , 6  , 968.68  , 2025-03-09
8043  , Margaret Mendoza    , 264   , 4  , 1251.34 , 2025-02-18
8044  , Robyn Ramirez       , 131   , 6  , 966.84  , 2025-05-04
8045  , Ms. Erin Franklin DDS, 753   , 5  , 1917.8  , 2025-03-07
8046  , Tyler Cannon        , 143   , 1  , 453.65  , 2025-02-28
8047  , Ryan Moreno         , 552   , 8  , 124.08  , 2025-05-07
8048  , Kayla Mason         , 827   , 1  , 181.67  , 2025-04-24
8049  , Shawn Cooper        , 999   , 10 , 3917.67 , 2025-04-09
8050  , Alexandra Allen     , 977   , 7  , 2219.23 , 2025-05-13
8051  , Anthony King        , 828   , 3  , 310.26  , 2025-04-29
8052  , Edward Yates        , 659   , 9  , 3274.34 , 2025-02-24
8053  , Jeffrey Jackson     , 362   , 2  , 769.61  , 2025-02-16
8054  , Dr. Louis Garcia    , 563   , 9  , 2370.47 , 2025-04-13
8055  , Andrew Miranda      , 760   , 8  , 571.32  , 2025-05-05
8056  , George Whitaker     , 409   , 4  , 1655.31 , 2025-04-05
8057  , Brianna Harris      , 931   , 2  , 807.96  , 2025-02-21
8058  , David Rich          , 175   , 3  , 674.28  , 2025-04-01
8059  , James Richards      , 624   , 2  , 197.3   , 2025-03-04
8060  , Amy Rich            , 238   , 7  , 2792.67 , 2025-03-17
8061  , Timothy Carey       , 271   , 3  , 733.1   , 2025-03-17
8062  , Kimberly Allen      , 421   , 7  , 2302.63 , 2025-05-09
8063  , Sarah Parrish       , 159   , 3  , 600.86  , 2025-04-04
8064  , Andrea Grant        , 458   , 4  , 161.13  , 2025-03-21
8065  , Amanda Norris       , 164   , 8  , 417.53  , 2025-02-25
8066  , Kimberly Wilson     , 359   , 5  , 255.28  , 2025-04-17
8067  , Angela Perez        , 148   , 10 , 2047.33 , 2025-03-18
8068  , Benjamin Duncan     , 19    , 4  , 1360.71 , 2025-04-10
8069  , Sarah Lawson        , 222   , 6  , 2343.08 , 2025-03-08
8070  , Jennifer Guerrero   , 246   , 8  , 3711.22 , 2025-04-01
8071  , Brett Garcia        , 463   , 1  , 105.92  , 2025-03-21
8072  , April Rojas         , 321   , 3  , 424.06  , 2025-03-10
8073  , Brandon Webb        , 762   , 6  , 2884.59 , 2025-04-03
8074  , Angela Tran         , 998   , 9  , 779.35  , 2025-04-17
8075  , Kelsey Lynn         , 433   , 8  , 828.56  , 2025-03-09
8076  , Mrs. Molly Pope     , 632   , 6  , 1120.49 , 2025-02-18
8077  , Danielle Mosley     , 815   , 4  , 1793.37 , 2025-04-01
8078  , Kathryn Rice        , 59    , 6  , 695.83  , 2025-04-22
8079  , Lisa Hester         , 209   , 4  , 1122.94 , 2025-05-05
8080  , Cynthia Dorsey      , 353   , 8  , 426.3   , 2025-03-27
8081  , Mary Black          , 189   , 5  , 1221.5  , 2025-05-04
8082  , Damon Davis DDS     , 718   , 7  , 936.83  , 2025-02-15
8083  , Maria Buck          , 94    , 8  , 2205.33 , 2025-02-24
8084  , Ryan Horn           , 694   , 9  , 3176.97 , 2025-04-21
8085  , Kristen Castillo    , 12    , 6  , 1439.47 , 2025-04-11
8086  , Michael Cervantes   , 697   , 5  , 363.55  , 2025-04-15
8087  , Brittany Hawkins    , 162   , 5  , 157.92  , 2025-04-01
8088  , Teresa Wright       , 576   , 5  , 1916.74 , 2025-05-01
8089  , Mr. Brandon Burnett DDS, 877   , 8  , 915.63  , 2025-02-22
8090  , Luke Roth           , 219   , 3  , 1051.86 , 2025-02-23
8091  , James Floyd         , 423   , 2  , 329.79  , 2025-03-18
8092  , John Cole           , 48    , 4  , 1105.35 , 2025-04-30
8093  , Linda Ray           , 834   , 5  , 756.12  , 2025-03-30
8094  , Jennifer Evans      , 560   , 9  , 3434.11 , 2025-03-01
8095  , Troy Whitney        , 217   , 8  , 3842.89 , 2025-03-13
8096  , Helen Whitney       , 548   , 2  , 955.15  , 2025-03-10
8097  , Donald Aguilar      , 673   , 4  , 1068.86 , 2025-05-11
8098  , Brian Rush          , 614   , 4  , 522.62  , 2025-03-14
8099  , Jonathan Chapman    , 633   , 9  , 243.1   , 2025-03-20
8100  , Amber Benson        , 339   , 9  , 674.21  , 2025-05-07
8101  , Kimberly Maldonado  , 722   , 9  , 2764.32 , 2025-05-01
8102  , Christopher Jones   , 15    , 9  , 4345.15 , 2025-02-13
8103  , Katrina Chavez      , 870   , 8  , 1009.21 , 2025-04-22
8104  , Joseph Alvarez      , 971   , 8  , 1081.82 , 2025-04-25
8105  , Heather Todd        , 73    , 9  , 1291.58 , 2025-05-13
8106  , Edward Acosta       , 664   , 8  , 3152.55 , 2025-03-04
8107  , Shelley Lee         , 410   , 7  , 544.65  , 2025-04-18
8108  , Anne Wright         , 816   , 3  , 252.87  , 2025-03-19
8109  , Lindsey Martinez    , 798   , 1  , 208.68  , 2025-03-09
8110  , Samantha Swanson    , 611   , 4  , 1096.4  , 2025-04-24
8111  , Christine Ball      , 250   , 10 , 1968.4  , 2025-04-07
8112  , Derek Bell          , 471   , 1  , 491.13  , 2025-03-03
8113  , Wayne Mitchell      , 699   , 10 , 1866.8  , 2025-04-12
8114  , Ryan Guzman         , 988   , 3  , 1430.2  , 2025-02-19
8115  , Alexis Craig        , 675   , 5  , 536.18  , 2025-04-16
8116  , Jonathan Gray       , 54    , 4  , 1829.01 , 2025-03-20
8117  , Darren Sawyer       , 606   , 5  , 1844.52 , 2025-02-16
8118  , Curtis Adams        , 27    , 10 , 3260.06 , 2025-04-24
8119  , Jasmine Russo       , 82    , 1  , 76.64   , 2025-05-06
8120  , Sheri Yu            , 275   , 6  , 2286.14 , 2025-04-14
8121  , Krystal Ellis       , 929   , 1  , 100.7   , 2025-04-11
8122  , Terry Wilson        , 44    , 4  , 828.9   , 2025-03-07
8123  , Laura Bernard       , 78    , 3  , 1224.5  , 2025-04-21
8124  , Brian Spence        , 1     , 1  , 71.51   , 2025-02-15
8125  , Lisa Smith          , 927   , 8  , 2556.47 , 2025-04-08
8126  , David Roberts       , 533   , 9  , 1727.22 , 2025-04-18
8127  , Ryan Garcia         , 592   , 10 , 409.5   , 2025-05-07
8128  , Daniel Williams     , 997   , 8  , 1884.17 , 2025-03-14
8129  , Cathy Campbell      , 895   , 1  , 325.73  , 2025-04-29
8130  , Michele Hernandez   , 699   , 9  , 1680.12 , 2025-04-20
8131  , Megan Carter        , 284   , 2  , 42.49   , 2025-03-13
8132  , Kevin Campos        , 431   , 5  , 2419.95 , 2025-04-19
8133  , Caitlyn Frazier     , 299   , 4  , 740.88  , 2025-04-01
8134  , Mrs. Jennifer Armstrong, 833   , 10 , 2857.26 , 2025-03-15
8135  , Nicholas Fitzgerald , 537   , 6  , 2188.56 , 2025-03-13
8136  , Hunter Howell       , 931   , 4  , 1615.92 , 2025-05-13
8137  , Nancy Pennington    , 473   , 7  , 1200.38 , 2025-02-28
8138  , Patrick Johnson     , 758   , 3  , 506.95  , 2025-04-10
8139  , Vanessa Lopez       , 728   , 7  , 3218.24 , 2025-05-11
8140  , Thomas May          , 559   , 7  , 88.79   , 2025-04-22
8141  , Michael Duncan      , 348   , 8  , 3493.78 , 2025-03-18
8142  , Melissa Bishop      , 179   , 1  , 451.24  , 2025-03-16
8143  , Christine Jennings MD, 757   , 10 , 2012.12 , 2025-04-06
8144  , Laura Holt          , 765   , 8  , 172.62  , 2025-05-09
8145  , Megan Kirby         , 787   , 4  , 626.61  , 2025-02-28
8146  , Brenda Flores       , 425   , 9  , 1911.72 , 2025-03-31
8147  , Angela Cortez       , 999   , 6  , 2350.6  , 2025-05-04
8148  , Anthony Hamilton    , 429   , 5  , 1496.41 , 2025-04-22
8149  , Jeanne Ross         , 39    , 10 , 1088.76 , 2025-04-12
8150  , Ronald Henry        , 1     , 7  , 500.57  , 2025-04-10
8151  , Sharon Valenzuela   , 311   , 6  , 2466.71 , 2025-04-21
8152  , Wendy Lewis         , 157   , 8  , 2462.11 , 2025-02-24
8153  , Krista Sanchez      , 89    , 8  , 361.12  , 2025-02-14
8154  , Toni Cruz           , 589   , 9  , 582.57  , 2025-04-22
8155  , Sandra Cook         , 60    , 3  , 472.09  , 2025-05-13
8156  , Steven Jones        , 772   , 7  , 397.19  , 2025-05-09
8157  , Paige Brown         , 156   , 9  , 2218.06 , 2025-04-14
8158  , Mariah Hill         , 576   , 9  , 3450.13 , 2025-02-16
8159  , Wayne Green         , 396   , 1  , 29.98   , 2025-04-11
8160  , Kathleen Bryant     , 200   , 5  , 137.88  , 2025-04-17
8161  , Richard Brown       , 261   , 4  , 878.1   , 2025-04-30
8162  , Mr. Jesse Pacheco   , 878   , 9  , 3614.03 , 2025-02-17
8163  , Elizabeth Willis    , 540   , 7  , 2159.6  , 2025-04-19
8164  , Patrick Holt        , 23    , 6  , 2776.85 , 2025-02-15
8165  , Christina Arias     , 779   , 9  , 2553.76 , 2025-03-07
8166  , Bradley Barton      , 936   , 6  , 489.72  , 2025-02-25
8167  , Mackenzie Foley     , 906   , 9  , 50.28   , 2025-03-01
8168  , Christopher Brown   , 680   , 3  , 924.53  , 2025-03-20
8169  , Lindsey Jones       , 329   , 7  , 2910.74 , 2025-03-25
8170  , Kristen Parks       , 641   , 2  , 388.43  , 2025-04-02
8171  , Jimmy Martinez      , 547   , 5  , 137.24  , 2025-04-16
8172  , Tyler Price         , 570   , 10 , 427.42  , 2025-03-07
8173  , Andrea Orr          , 224   , 4  , 146.29  , 2025-02-20
8174  , Thomas Harris       , 37    , 9  , 3083.33 , 2025-03-11
8175  , Earl Farmer         , 395   , 4  , 753.95  , 2025-04-07
8176  , Cassandra Dorsey    , 259   , 9  , 221.25  , 2025-02-19
8177  , Benjamin Richardson , 572   , 6  , 2836.92 , 2025-05-01
8178  , Timothy Richardson  , 727   , 6  , 2634.63 , 2025-03-19
8179  , Christopher Cruz    , 760   , 3  , 214.25  , 2025-03-01
8180  , Thomas Vaughan      , 756   , 8  , 1858.4  , 2025-04-24
8181  , Susan Warner        , 43    , 10 , 240.83  , 2025-03-10
8182  , Dustin Barnett      , 146   , 3  , 213.0   , 2025-03-14
8183  , Steve Hall          , 4     , 3  , 365.53  , 2025-02-23
8184  , Edward Griffin      , 387   , 1  , 222.9   , 2025-04-26
8185  , Wendy Campbell      , 499   , 7  , 429.02  , 2025-05-07
8186  , Jeremy Luna         , 810   , 5  , 1793.73 , 2025-02-17
8187  , Jennifer Wood       , 753   , 9  , 3452.03 , 2025-02-18
8188  , Stephen Garcia      , 601   , 7  , 702.6   , 2025-04-24
8189  , Beverly Shelton     , 507   , 5  , 1218.35 , 2025-02-23
8190  , Lisa Cortez         , 87    , 6  , 463.49  , 2025-04-27
8191  , Christopher Miles   , 713   , 9  , 1782.9  , 2025-03-26
8192  , Loretta Wade        , 240   , 9  , 3893.76 , 2025-05-06
8193  , Mr. Michael Miller  , 259   , 7  , 172.09  , 2025-03-28
8194  , Dr. Mary Johnson    , 152   , 10 , 4889.38 , 2025-04-22
8195  , Steven Hall         , 683   , 9  , 1815.77 , 2025-03-17
8196  , Sara Griffin        , 627   , 3  , 1394.68 , 2025-03-26
8197  , Randy Wilson        , 81    , 6  , 1532.64 , 2025-02-26
8198  , Lori Smith          , 779   , 7  , 1986.26 , 2025-03-23
8199  , Devin Yang          , 226   , 5  , 1223.03 , 2025-03-25
8200  , Amanda Ortiz        , 482   , 9  , 2366.5  , 2025-02-23
8201  , Christopher Cruz    , 989   , 6  , 2606.04 , 2025-04-25
8202  , Gregory Montes      , 896   , 3  , 310.17  , 2025-05-05
8203  , Megan Lee           , 807   , 1  , 186.94  , 2025-04-26
8204  , Julie Weber         , 685   , 10 , 1522.98 , 2025-03-19
8205  , Ryan Hensley        , 913   , 8  , 414.51  , 2025-04-05
8206  , Joseph Carter       , 520   , 1  , 491.28  , 2025-02-22
8207  , Derrick Diaz        , 617   , 1  , 348.19  , 2025-02-18
8208  , Rachel Mitchell     , 411   , 10 , 1121.58 , 2025-03-19
8209  , Barbara Mora        , 324   , 7  , 2079.66 , 2025-03-03
8210  , Stephanie Lee       , 620   , 10 , 1155.9  , 2025-04-23
8211  , Matthew Garcia      , 828   , 4  , 413.68  , 2025-03-17
8212  , Christopher West    , 784   , 9  , 1973.17 , 2025-05-12
8213  , Catherine Castaneda , 668   , 7  , 1635.92 , 2025-03-25
8214  , Gary Spencer        , 851   , 9  , 2628.05 , 2025-03-16
8215  , Yolanda Schwartz    , 786   , 2  , 809.55  , 2025-03-24
8216  , Tyler Stokes        , 673   , 3  , 801.65  , 2025-05-11
8217  , Paul Sanchez        , 166   , 10 , 934.64  , 2025-04-20
8218  , Nicholas Shelton    , 770   , 8  , 1549.47 , 2025-03-28
8219  , Larry Chan          , 75    , 2  , 456.34  , 2025-04-23
8220  , Christopher Daugherty, 364   , 2  , 786.21  , 2025-05-09
8221  , Carrie Morgan       , 827   , 10 , 1816.7  , 2025-04-17
8222  , Christina Odonnell  , 514   , 6  , 1093.7  , 2025-02-23
8223  , Roberto Bowers      , 760   , 10 , 714.15  , 2025-04-06
8224  , Jeffrey Howell      , 188   , 4  , 1583.53 , 2025-03-30
8225  , William Hawkins     , 319   , 8  , 744.63  , 2025-05-10
8226  , Amy Contreras       , 314   , 10 , 1022.33 , 2025-04-04
8227  , Samuel Newman       , 695   , 7  , 1183.38 , 2025-02-19
8228  , Cheryl Reyes        , 995   , 3  , 284.95  , 2025-05-06
8229  , Dawn Leach          , 296   , 4  , 164.67  , 2025-03-27
8230  , Kathleen Moss       , 301   , 1  , 202.37  , 2025-03-19
8231  , Jessica Vargas      , 257   , 1  , 161.95  , 2025-03-24
8232  , Adam Stevens        , 775   , 2  , 491.44  , 2025-04-09
8233  , Erin Thompson       , 620   , 2  , 231.18  , 2025-03-23
8234  , Howard Roberts      , 790   , 2  , 643.13  , 2025-03-02
8235  , Sarah Barton        , 789   , 8  , 1935.51 , 2025-05-13
8236  , Roger Bryant        , 581   , 9  , 3214.38 , 2025-03-12
8237  , William Johnson     , 748   , 2  , 80.77   , 2025-05-08
8238  , Jessica Reynolds    , 102   , 9  , 705.1   , 2025-04-21
8239  , Paige Smith         , 873   , 5  , 373.69  , 2025-04-27
8240  , Jay Hunter          , 824   , 10 , 3242.09 , 2025-04-02
8241  , Ray Tran            , 898   , 2  , 424.05  , 2025-04-27
8242  , Michael Thomas      , 394   , 6  , 2937.89 , 2025-04-04
8243  , Anne Rocha          , 843   , 1  , 334.37  , 2025-02-23
8244  , Jessica Moore       , 539   , 4  , 607.2   , 2025-03-31
8245  , Tina Estrada        , 242   , 1  , 171.0   , 2025-05-03
8246  , Susan Roberts       , 501   , 9  , 2893.62 , 2025-05-01
8247  , Edward Waller       , 18    , 3  , 284.18  , 2025-04-23
8248  , Courtney Rasmussen  , 348   , 3  , 1310.17 , 2025-02-13
8249  , Eric Robles         , 393   , 2  , 380.16  , 2025-03-12
8250  , Stephanie Romero    , 798   , 3  , 626.03  , 2025-04-10
